,Genotype,date,modality,plant,order,no_visible_leaves,no_foliar_primordia,no_total_leaves,no_open_flowers,no_aborted_flowers,no_total_flowers,no_fruits,no_stolons,no_vegetative_bud,no_initiated_bud,no_floral_bud,type_of_crown,crown_status,stage,complete_module,vid,plant_vid
391,CF9416,25-04-2022,A,5.0,2,3,0,3,0,0,3.0,1.0,0,2,0,0,Extension,Inflorescence,71,True,4063,4040
392,CF9416,25-04-2022,A,5.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,4071,4040
393,CF9416,25-04-2022,A,5.0,1,3,0,3,0,0,5.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,4085,4040
394,CF9416,25-04-2022,A,5.0,2,2,0,2,0,0,5.0,5.0,0,1,0,0,Extension,Inflorescence,89,True,4093,4040
395,CF9416,25-04-2022,A,5.0,3,2,0,2,0,0,3.0,0.0,0,1,0,0,Extension,Inflorescence,60,True,4098,4040
396,CF9416,25-04-2022,A,5.0,4,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,4103,4040
397,Ciflorette,05-04-2022,A,1.0,0,6,0,6,0,0,9.0,9.0,0,3,0,0,Main,Inflorescence,89,True,4119,4118
398,Ciflorette,05-04-2022,A,1.0,1,7,0,7,0,0,0.0,0.0,0,2,0,0,Branch,Inflorescence,coupe,True,4121,4118
399,Ciflorette,05-04-2022,A,1.0,2,2,0,2,0,0,3.0,1.0,0,1,0,0,Branch,Inflorescence,71,True,4126,4118
400,Ciflorette,05-04-2022,A,1.0,3,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,B,False,4131,4118
401,Ciflorette,05-04-2022,A,1.0,2,1,0,1,0,0,3.0,1.0,0,1,0,0,Branch,Inflorescence,71,True,4147,4118
402,Ciflorette,05-04-2022,A,1.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Branch,dried/aborted/cutted,C,False,4153,4118
403,Ciflorette,05-04-2022,A,1.0,2,1,0,1,0,0,5.0,5.0,0,1,0,0,Branch,Inflorescence,89,True,4165,4118
404,Ciflorette,05-04-2022,A,1.0,2,4,0,4,0,0,1.0,0.0,0,3,0,0,Extension,Inflorescence,60,True,4171,4118
405,Ciflorette,05-04-2022,A,1.0,3,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,E,False,4182,4118
406,Ciflorette,05-04-2022,A,1.0,1,7,0,7,0,0,4.0,0.0,0,5,0,0,Branch,Inflorescence,60,True,4196,4118
407,Ciflorette,05-04-2022,A,1.0,2,1,0,1,0,0,10.0,10.0,0,1,0,0,Branch,Inflorescence,89,True,4204,4118
408,Ciflorette,05-04-2022,A,1.0,2,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,G,False,4219,4118
409,Ciflorette,05-04-2022,A,1.0,1,3,0,3,0,0,6.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,4238,4118
410,Ciflorette,05-04-2022,A,1.0,2,2,2,4,0,0,0.0,0.0,0,4,0,0,Branch,dried/aborted/cutted,F,False,4243,4118
411,Ciflorette,05-04-2022,A,2.0,0,1,0,1,0,0,0.0,0.0,0,0,0,0,Main,Inflorescence,E,True,4263,4262
412,Ciflorette,05-04-2022,A,2.0,1,7,0,7,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,,True,4265,4262
413,Ciflorette,05-04-2022,A,2.0,2,1,0,1,0,0,9.0,0.0,0,0,0,0,Branch,Inflorescence,89,True,4276,4262
414,Ciflorette,05-04-2022,A,2.0,3,3,0,3,0,0,9.0,0.0,0,1,0,0,Extension,Inflorescence,89,True,4278,4262
415,Ciflorette,05-04-2022,A,2.0,4,2,0,2,0,0,10.0,0.0,0,1,0,0,Branch,Inflorescence,89,True,4280,4262
416,Ciflorette,05-04-2022,A,2.0,5,3,0,3,0,0,8.0,0.0,0,2,0,0,Extension,Inflorescence,89,True,4285,4262
417,Ciflorette,05-04-2022,A,2.0,6,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,4293,4262
418,Ciflorette,05-04-2022,A,2.0,4,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,aborted,True,4313,4262
419,Ciflorette,05-04-2022,A,2.0,2,3,0,3,0,0,6.0,0.0,0,2,0,0,Branch,Inflorescence,89,True,4351,4262
420,Ciflorette,05-04-2022,A,2.0,3,2,2,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,4359,4262
421,Ciflorette,05-04-2022,A,2.0,2,3,0,3,0,0,0.0,0.0,0,0,0,0,Extension,Inflorescence,,True,4375,4262
422,Ciflorette,05-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,,True,4379,4262
423,Ciflorette,05-04-2022,A,3.0,0,4,0,4,0,0,9.0,0.0,0,1,0,0,Main,Inflorescence,89,True,4396,4395
424,Ciflorette,05-04-2022,A,3.0,1,5,0,5,0,0,10.0,0.0,0,3,0,0,Branch,Inflorescence,89,True,4398,4395
425,Ciflorette,05-04-2022,A,3.0,2,1,0,1,0,0,0.0,0.0,0,0,0,0,Branch,Inflorescence,coupe,True,4403,4395
426,Ciflorette,05-04-2022,A,3.0,3,6,0,6,0,0,0.0,0.0,0,6,0,0,Extension,dried/aborted/cutted,F,False,4405,4395
427,Ciflorette,05-04-2022,A,3.0,2,3,2,5,0,0,0.0,0.0,0,5,0,0,Extension,dried/aborted/cutted,F,False,4433,4395
428,Ciflorette,05-04-2022,A,3.0,1,3,0,3,0,0,0.0,0.0,0,2,0,0,Branch,Inflorescence,aborted,True,4455,4395
429,Ciflorette,05-04-2022,A,3.0,2,3,2,5,0,0,0.0,0.0,0,5,0,0,Extension,dried/aborted/cutted,F,False,4463,4395
430,Ciflorette,05-04-2022,A,3.0,1,2,0,2,0,0,6.0,0.0,0,1,0,0,Extension,Inflorescence,89,True,4482,4395
431,Ciflorette,05-04-2022,A,3.0,2,3,2,5,0,0,0.0,0.0,0,5,0,0,Extension,dried/aborted/cutted,F,False,4487,4395
432,Ciflorette,05-04-2022,A,4.0,0,6,0,6,0,0,7.0,7.0,0,2,0,0,Main,Inflorescence,89,True,4507,4506
433,Ciflorette,05-04-2022,A,4.0,1,2,0,2,0,0,7.0,7.0,0,1,0,0,Branch,Inflorescence,89,True,4512,4506
434,Ciflorette,05-04-2022,A,4.0,2,4,0,4,0,0,8.0,3.0,0,3,0,0,Extension,Inflorescence,89,True,4517,4506
435,Ciflorette,05-04-2022,A,4.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,I,False,4528,4506
436,Ciflorette,05-04-2022,A,4.0,1,2,0,2,0,0,6.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,4542,4506
437,Ciflorette,05-04-2022,A,4.0,2,2,0,2,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,4547,4506
438,Ciflorette,05-04-2022,A,4.0,1,1,0,1,0,0,0.0,0.0,0,1,0,0,Branch,Inflorescence,aborted,True,4563,4506
439,Ciflorette,05-04-2022,A,4.0,1,1,0,1,0,0,2.0,2.0,0,0,0,0,Extension,Inflorescence,89,True,4572,4506
440,Ciflorette,05-04-2022,A,4.0,2,4,0,4,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,55,True,4574,4506
441,Ciflorette,05-04-2022,A,5.0,0,5,0,5,0,0,7.0,7.0,0,2,0,0,Main,Inflorescence,89,True,4594,4593
442,Ciflorette,05-04-2022,A,5.0,1,5,0,5,0,0,10.0,10.0,0,4,0,0,Branch,Inflorescence,89,True,4599,4593
443,Ciflorette,05-04-2022,A,5.0,2,2,0,2,0,0,9.0,4.0,0,1,0,0,Extension,Inflorescence,89,True,4613,4593
444,Ciflorette,05-04-2022,A,5.0,3,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,55,True,4618,4593
445,Ciflorette,05-04-2022,A,5.0,1,1,0,1,0,0,6.0,6.0,0,0,0,0,Branch,Inflorescence,89,True,4635,4593
446,Ciflorette,05-04-2022,A,5.0,2,3,0,3,0,0,7.0,7.0,0,2,0,0,Extension,Inflorescence,89,True,4637,4593
447,Ciflorette,05-04-2022,A,5.0,3,2,0,2,0,0,5.0,4.0,0,1,0,0,Extension,Inflorescence,89,True,4645,4593
448,Ciflorette,05-04-2022,A,5.0,4,2,0,2,0,0,0.0,0.0,0,1,0,0,Extension,Inflorescence,55,True,4650,4593
449,Ciflorette,05-04-2022,A,5.0,1,1,0,1,0,0,9.0,9.0,0,0,0,0,Branch,Inflorescence,89,True,4665,4593
450,Ciflorette,05-04-2022,A,5.0,2,3,0,3,0,0,3.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,4667,4593
451,Ciflorette,05-04-2022,A,5.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,G,False,4675,4593
452,Ciflorette,05-04-2022,A,6.0,0,6,0,6,0,0,13.0,10.0,0,2,0,0,Main,Inflorescence,coupe,True,4696,4695
453,Ciflorette,05-04-2022,A,6.0,1,7,0,7,0,0,11.0,7.0,0,6,0,0,Branch,Inflorescence,89,True,4701,4695
454,Ciflorette,05-04-2022,A,6.0,2,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,aborted,True,4721,4695
455,Ciflorette,05-04-2022,A,6.0,1,3,0,3,0,0,15.0,12.0,0,1,0,0,Branch,Inflorescence,89,True,4740,4695
456,Ciflorette,05-04-2022,A,6.0,2,2,0,2,0,0,0.0,0.0,0,2,0,0,Branch,dried/aborted/cutted,aborted,False,4745,4695
457,Ciflorette,05-04-2022,A,6.0,2,3,0,3,0,0,4.0,1.0,0,2,0,0,Extension,Inflorescence,71,True,4754,4695
458,Ciflorette,05-04-2022,A,6.0,3,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,F,True,4762,4695
459,Ciflorette,05-04-2022,A,6.0,4,1,2,3,0,0,0.0,0.0,0,2,0,0,Extension,vegetative,,False,4770,4695
460,Ciflorette,05-04-2022,A,6.0,1,5,0,5,0,0,0.0,0.0,0,4,0,0,Branch,Inflorescence,aborted,True,4786,4695
461,Ciflorette,05-04-2022,A,6.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,D,True,4800,4695
462,Ciflorette,05-04-2022,A,6.0,1,3,0,3,0,0,3.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,4819,4695
463,Ciflorette,05-04-2022,A,6.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,D,True,4827,4695
464,Cigaline,19-04-2022,A,1.0,0,10,0,10,0,0,10.0,10.0,0,4,0,0,Main,Inflorescence,89,True,4847,4846
465,Cigaline,19-04-2022,A,1.0,1,3,0,3,0,0,9.0,9.0,0,2,0,0,Branch,Inflorescence,89,True,4849,4846
466,Cigaline,19-04-2022,A,1.0,2,4,3,7,0,0,0.0,0.0,0,7,0,0,Extension,dried/aborted/cutted,G,False,4857,4846
467,Cigaline,19-04-2022,A,1.0,1,4,0,4,0,0,6.0,6.0,0,3,0,0,Branch,Inflorescence,89,True,4882,4846
468,Cigaline,19-04-2022,A,1.0,2,4,3,7,0,0,0.0,0.0,0,7,0,0,Extension,dried/aborted/cutted,G,False,4893,4846
469,Cigaline,19-04-2022,A,1.0,1,5,0,5,0,0,6.0,6.0,0,4,0,0,Branch,Inflorescence,89,True,4918,4846
470,Cigaline,19-04-2022,A,1.0,2,4,3,7,0,0,0.0,0.0,0,7,0,0,Extension,dried/aborted/cutted,G,False,4932,4846
471,Cigaline,19-04-2022,A,1.0,1,4,0,4,0,0,5.0,5.0,0,3,0,0,Branch,Inflorescence,89,True,4957,4846
472,Cigaline,19-04-2022,A,1.0,2,3,3,6,0,0,0.0,0.0,0,6,0,0,Extension,dried/aborted/cutted,G,False,4968,4846
473,Cigaline,19-04-2022,A,1.0,1,5,2,7,0,0,0.0,0.0,0,7,0,0,Branch,dried/aborted/cutted,G,False,5002,4846
474,Cigaline,19-04-2022,A,1.0,1,4,0,4,0,0,5.0,4.0,0,3,0,0,Extension,Inflorescence,89,True,5026,4846
475,Cigaline,19-04-2022,A,1.0,2,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,5037,4846
476,Cigaline,19-04-2022,A,2.0,0,7,0,7,0,0,12.0,12.0,0,2,0,0,Main,Inflorescence,89,True,5051,5050
477,Cigaline,19-04-2022,A,2.0,1,3,0,3,0,0,8.0,8.0,0,2,0,0,Branch,Inflorescence,89,True,5053,5050
478,Cigaline,19-04-2022,A,2.0,2,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,5061,5050
479,Cigaline,19-04-2022,A,2.0,3,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,5069,5050
480,Cigaline,19-04-2022,A,2.0,1,3,0,3,0,0,7.0,7.0,0,2,0,0,Branch,Inflorescence,89,True,5083,5050
481,Cigaline,19-04-2022,A,2.0,2,4,0,4,0,0,6.0,3.0,0,3,0,0,Extension,Inflorescence,89,True,5091,5050
482,Cigaline,19-04-2022,A,2.0,3,1,2,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,E,False,5102,5050
483,Cigaline,19-04-2022,A,2.0,1,1,0,1,0,0,6.0,6.0,0,0,0,0,Branch,Inflorescence,89,True,5116,5050
484,Cigaline,19-04-2022,A,2.0,2,3,0,3,0,0,3.0,3.0,0,2,0,0,Extension,Inflorescence,89,True,5118,5050
485,Cigaline,19-04-2022,A,2.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,G,False,5126,5050
486,Cigaline,19-04-2022,A,2.0,1,3,0,3,0,0,4.0,4.0,0,2,0,0,Branch,Inflorescence,89,True,5143,5050
487,Cigaline,19-04-2022,A,2.0,2,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,H,False,5151,5050
488,Cigaline,19-04-2022,A,2.0,1,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,5161,5050
489,Cigaline,19-04-2022,A,2.0,2,2,0,2,0,0,1.0,0.0,0,1,0,0,Extension,Inflorescence,60,True,5169,5050
490,Cigaline,19-04-2022,A,2.0,0,2,0,2,0,0,0.0,0.0,0,0,0,0,Main,Inflorescence,coupe,True,5183,5182
491,Cigaline,19-04-2022,A,2.0,1,2,0,2,0,0,5.0,5.0,0,1,0,0,Branch,Inflorescence,89,True,5185,5182
492,Cigaline,19-04-2022,A,2.0,2,4,0,4,0,0,0.0,0.0,0,3,0,0,Extension,Inflorescence,55,True,5190,5182
493,Cigaline,19-04-2022,A,2.0,1,5,0,5,0,0,14.0,14.0,0,3,0,0,Extension,Inflorescence,89,True,5212,5182
494,Cigaline,19-04-2022,A,2.0,2,3,0,3,0,0,5.0,5.0,0,2,0,0,Branch,Inflorescence,89,True,5223,5182
495,Cigaline,19-04-2022,A,2.0,2,2,0,2,0,0,5.0,5.0,0,1,0,0,Extension,Inflorescence,89,True,5244,5182
496,Cigaline,19-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,2,0,0,Extension,Inflorescence,55,True,5249,5182
497,Cigaline,19-04-2022,A,4.0,0,2,0,2,0,0,11.0,11.0,0,0,0,0,Main,Inflorescence,89,True,5273,5272
498,Cigaline,19-04-2022,A,4.0,1,2,0,2,0,0,4.0,4.0,0,1,0,0,Branch,Inflorescence,89,True,5275,5272
499,Cigaline,19-04-2022,A,4.0,2,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,5280,5272
500,Cigaline,19-04-2022,A,4.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,5293,5272
501,Cigaline,19-04-2022,A,4.0,2,3,0,3,0,0,6.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,5298,5272
502,Cigaline,19-04-2022,A,4.0,3,2,1,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,5306,5272
503,Cireine,25-04-2022,A,1.0,0,7,0,7,0,0,6.0,6.0,1,4,0,0,Main,Inflorescence,89,True,5321,5320
504,Cireine,25-04-2022,A,1.0,1,3,0,3,0,0,9.0,9.0,0,2,0,0,Branch,Inflorescence,89,True,5335,5320
505,Cireine,25-04-2022,A,1.0,2,4,3,7,0,0,0.0,0.0,0,7,0,0,Extension,dried/aborted/cutted,E,False,5343,5320
506,Cireine,25-04-2022,A,1.0,1,3,0,3,0,0,8.0,8.0,0,2,0,0,Extension,Inflorescence,89,True,5371,5320
507,Cireine,25-04-2022,A,1.0,2,2,0,2,0,0,6.0,6.0,0,1,0,0,Extension,Inflorescence,89,True,5379,5320
508,Cireine,25-04-2022,A,1.0,3,4,1,5,0,0,0.0,0.0,0,5,0,0,Extension,dried/aborted/cutted,G,False,5384,5320
509,Cireine,25-04-2022,A,2.0,0,3,0,3,0,0,22.0,22.0,0,1,0,0,Main,Inflorescence,89,True,5405,5404
510,Cireine,25-04-2022,A,2.0,1,1,0,1,0,0,7.0,7.0,0,0,0,0,Branch,Inflorescence,89,True,5407,5404
511,Cireine,25-04-2022,A,2.0,2,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,5409,5404
512,Cireine,25-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,H,False,5417,5404
513,Cireine,25-04-2022,A,2.0,1,3,0,3,0,0,7.0,7.0,0,2,0,0,Extension,Inflorescence,89,True,5434,5404
514,Cireine,25-04-2022,A,2.0,2,2,0,2,0,0,5.0,4.0,0,1,0,0,Extension,Inflorescence,89,True,5442,5404
515,Cireine,25-04-2022,A,2.0,3,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,G,False,5447,5404
516,Cireine,25-04-2022,A,3.0,0,4,0,4,0,0,10.0,10.0,0,0,0,0,Main,Inflorescence,89,True,5462,5461
517,Cireine,25-04-2022,A,3.0,1,1,0,1,0,0,7.0,7.0,0,0,0,0,Branch,Inflorescence,89,True,5464,5461
518,Cireine,25-04-2022,A,3.0,2,3,0,3,0,0,4.0,4.0,0,2,0,0,Extension,Inflorescence,89,True,5466,5461
519,Cireine,25-04-2022,A,3.0,3,2,0,2,0,0,4.0,4.0,0,1,0,0,Extension,Inflorescence,89,True,5474,5461
520,Cireine,25-04-2022,A,3.0,4,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,55,False,5479,5461
521,Cireine,25-04-2022,A,3.0,1,2,0,2,0,0,6.0,6.0,0,1,0,0,Branch,Inflorescence,89,True,5491,5461
522,Cireine,25-04-2022,A,3.0,2,2,0,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,G,False,5496,5461
523,Cireine,25-04-2022,A,3.0,1,2,0,2,0,0,7.0,7.0,0,1,0,0,Branch,Inflorescence,89,True,5506,5461
524,Cireine,25-04-2022,A,3.0,2,3,0,3,0,0,2.0,0.0,0,2,0,0,Extension,Inflorescence,60,True,5511,5461
525,Cireine,25-04-2022,A,3.0,3,1,1,2,0,0,0.0,0.0,0,2,0,0,Extension,dried/aborted/cutted,F,False,5519,5461
526,Cireine,25-04-2022,A,3.0,1,6,0,6,0,0,6.0,6.0,0,5,0,0,Extension,Inflorescence,89,True,5530,5461
527,Cireine,25-04-2022,A,3.0,2,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,E,False,5547,5461
528,Cireine,25-04-2022,A,4.0,0,6,0,6,0,0,5.0,5.0,0,3,0,0,Main,Inflorescence,89,True,5564,5563
529,Cireine,25-04-2022,A,4.0,1,6,0,6,0,0,6.0,5.0,1,4,0,0,Branch,Inflorescence,89,True,5566,5563
530,Cireine,25-04-2022,A,4.0,2,4,0,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,E,False,5583,5563
531,Cireine,25-04-2022,A,4.0,1,3,0,3,0,0,7.0,7.0,0,2,0,0,Branch,Inflorescence,89,True,5599,5563
532,Cireine,25-04-2022,A,4.0,2,6,0,6,0,0,0.0,0.0,5,1,0,0,Extension,dried/aborted/cutted,H,False,5607,5563
533,Cireine,25-04-2022,A,4.0,1,3,0,3,0,0,9.0,9.0,0,1,0,0,Extension,Inflorescence,89,True,5638,5563
534,Cireine,25-04-2022,A,4.0,2,4,0,4,0,0,0.0,0.0,0,3,0,0,Branch,Inflorescence,coupe,True,5640,5563
535,Cireine,25-04-2022,A,4.0,3,3,0,3,0,0,0.0,0.0,0,3,0,0,Extension,dried/aborted/cutted,E,False,5651,5563
536,Cireine,25-04-2022,A,4.0,2,3,0,3,0,0,5.0,5.0,0,2,0,0,Extension,Inflorescence,89,True,5667,5563
537,Cireine,25-04-2022,A,4.0,3,3,1,4,0,0,0.0,0.0,0,4,0,0,Extension,dried/aborted/cutted,H,False,5675,5563
538,Cireine,25-04-2022,A,5.0,0,8,0,8,0,0,12.0,12.0,2,4,0,0,Main,Inflorescence,89.0,True,5693,5692
539,Cireine,25-04-2022,A,5.0,1,6,0,6,0,0,8.0,8.0,1,4,0,0,Branch,Inflorescence,89.0,True,5713,5692
540,Cireine,25-04-2022,A,5.0,2,5,4,9,0,0,0.0,0.0,1,8,0,0,Extension,dried/aborted/cutted,17.0,False,5730,5692
541,Cireine,25-04-2022,A,5.0,1,4,0,4,0,0,6.0,6.0,0,3,0,0,Extension,Inflorescence,89.0,True,5761,5692
542,Cireine,25-04-2022,A,5.0,2,6,4,10,0,0,0.0,0.0,1,9,0,0,Extension,dried/aborted/cutted,17.0,False,5772,5692
543,Cireine,25-04-2022,A,6.0,0,4,0,4,0,0,11.0,11.0,0,1,0,0,Main,Inflorescence,89,True,5807,5806
